51,삼성카드 taptap O,선택형,라이프스타일 패키지 선택,"라이프스타일 패키지(옵션 패키지 중 택1)
서비스 안내
- 라이프스타일에 따른 옵션 패키지 선택 시 업종별 결제일할인(청구할인) 또는 빅포인트 적립
- 쇼핑 7% 결제일할인 및 1% 적립
- 커피 30% 또는 50% 결제일할인

옵션패키지
구분(택1) 커피 쇼핑
패키지1
스타벅스
50% 할인
오픈마켓
7% 할인
소셜커머스
1% 적립
트렌디숍
1% 적립
패키지2
스타벅스
50% 할인
소셜커머스
7% 할인
오픈마켓
1% 적립
트렌디숍
1% 적립
패키지3
스타벅스
50% 할인
트렌디숍
7% 할인
오픈마켓
1% 적립
소셜커머스
1% 적립
패키지4
커피전문점
30% 할인
오픈마켓
7% 할인
소셜커머스
1% 적립
트렌디숍
1% 적립
패키지5
커피전문점
30% 할인
소셜커머스
7% 할인
오픈마켓
1% 적립
트렌디숍
1% 적립
패키지6
커피전문점
30% 할인
트렌디숍
7% 할인
오픈마켓
1% 적립
소셜커머스
1% 적립

이용방법
- 삼성카드 앱을 통해 매월 옵션 패키지 변경 가능
· 변경 신청 다음 달 1일에 자동 반영

이용처
- 오픈마켓: G마켓, 옥션, 11번가 
- 소셜커머스: 쿠팡, 티몬, 위메프
- 트렌디숍: 편의점, 올리브영, 트렌디패션 (유니클로, 자라, H&M, 8SECONDS)
- 커피전문점: 스타벅스, 투썸플레이스, 카페베네, 탐앤탐스, 커피빈, 엔제리너스, 할리스, 파스쿠찌, 아티제, 폴바셋
 이용조건
- 한도조건
  * 할인 : 쇼핑 업종 월 5,000원, 커피 업종 월 10,000원
  * 적립 : 없음
- 실적조건
  * 할인 : 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
  * 적립 : 없음

적립 제외 대상
- 법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 앱 결제), 고속도로 통행요금, 모바일 티머니, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드 등), 이마트 이클럽, 문자알림서비스, 스마트오토서비스 이용금액

유의사항
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 트렌디숍, 커피전문점, 스타벅스의 경우 오프라인 매장(가두매장) 결제건에 한하며, 백화점, 쇼핑몰 내 임대매장 결제건은 제외됩니다.
- 스타벅스의 경우 사이렌 오더 결제건도 할인 혜택이 적용되며, 상품권 구매 및 선불카드 충전건은 제외됩니다.
- 전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다.
- 보너스클럽 이용 시 보너스포인트와 빅포인트 중 높은 적립률의 포인트가 적립됩니다.
- 빅포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.
- 2014.4.30까지 적립된 빅포인트의 유효기간은 3년으로 적용됩니다."
51,삼성카드 taptap O,대중교통,대중교통·택시 10% 결제일할인,"서비스안내
대중교통·택시 10% 결제일할인(청구할인)

대상업종
- 대중교통 : 버스, 지하철(후불교통기능 선택 시 제공되며, 시외·고속버스 제외)
- 택시

이용조건
- 할인한도 : 통합 월 5,000원
- 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공

유의사항
- 정상적으로 삼성카드에 접수된 금액 중 순서대로 결제일할인(청구할인)이 적용됩니다.
- 실제 카드 이용일이 아닌 이용대금 명세서 상 기재된 이용일 기준으로 제공됩니다.
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다."
51,삼성카드 taptap O,통신,이동통신요금 10% 결제일할인,"서비스안내
SKT·KT·LG U+ 이동통신요금 자동납부 시 10% 결제일할인(청구할인)

이용조건
- 할인한도 : 월 5,000원
- 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공(카드 자동납부 연결 필수)

유의사항
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 결합상품요금, 휴대전화 단말기 구매금액 및 대리점 카드 결제건은 제외됩니다.
- 전월 이용금액 산정 시, 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다."
51,삼성카드 taptap O,영화/문화,"CGV 및 롯데시네마 5,000원 결제일할인","서비스안내
CGV 및 롯데시네마 영화 티켓 10,000원 이상 결제 시 5,000원 결제일할인(청구할인)

이용조건
- 전월 일시불 및 할부 이용금액 30만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공(연 12회 이용한도에 포함)
- 통합 일 1회, 월 2회, 연 12회 제공(연 기준 : 1.1~12.31)

유의사항
- 현장 결제, 공식 홈페이지 및 앱을 통한 온라인 예매 시 제공됩니다.
- 예매 대행 사이트 이용 시 할인은 적용되지 않습니다.
- 해당 카드 이용 시 카드 혜택 외 삼성카드의 다른 할인 및 적립 혜택은 제공되지 않습니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다. 
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 전월 이용금액에서 할인 혜택이 적용된 이용금액(할인금액이 포함된 총 금액), 국세/지방세/공과금, 아파트 관리비, 대학 등록금, 대중교통, 택시, 상품권 구매, 선불카드 충전건은 제외됩니다."
51,삼성카드 taptap O,유의사항,꼭 확인하세요!,"* 삼성카드 taptap O 발급 회원에게는 모바일·이메일 명세서가 기본으로 제공됩니다.
* 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다.(단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외) 카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 2가지 이상의 방법으로 고지하여 드립니다.
①카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시
②제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시
③제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우 : 사유발생 즉시
④부가서비스를 3년 이상 제공한 상태에서 해당 부가서비스로 인해 상품의 수익성이 현저히 낮아진 경우 : 부가서비스 변경일 6개월 전부터 매월"
52,삼성카드 taptap S,모든가맹점,모든 가맹점 1% 빅포인트 적립,"모든 가맹점 1% 빅포인트 적립
- 전월 이용금액에 관계없이, 적립한도 없이 적립

적립 제외 대상
- 법인공용카드, 무이자할부, 다이어트할부, 삼성카드 할인이 적용된 일시불 및 할부 이용금액, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대학 등록금, 대중교통, 택시, 고속버스(차내 단말기 및 고속버스 App 결제), 고속도로 통행요금, 모바일 티머니, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드 등), 이마트 이클럽, 문자알림서비스, 스마트오토서비스 이용금액

유의사항
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 보너스클럽 이용 시 보너스포인트와 빅포인트 중 높은 적립률의 포인트가 적립됩니다.
- 빅포인트의 유효기간은 5년으로, 유효기간 만료 시 월 단위로 자동 소멸됩니다.
- 2014.4.30까지 적립된 빅포인트의 유효기간은 3년으로 적용됩니다"
52,삼성카드 taptap S,주유,"모든 주유소 및 LPG 충전소 2,000원 결제일 할인","모든 주유소 및 LPG충전소에서 5만원 이상 결제 시 2,000원 결제일할인(청구할인)
- 전월 일시불 및 할부 이용금액 50만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공
- 일 1회, 월 4회 제공

유의사항
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 휘발유, 경유, LPG 이용금액에 한해 혜택이 제공됩니다.
- 프로모션 등 삼성카드의 다른 결제일할인(청구할인) 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용됩니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 할인 혜택이 적용된 주유소·LPG충전소 이용금액은 전월 이용금액에서 제외됩니다"
52,삼성카드 taptap S,영화,"모든 영화관 5,000원 결제일 할인","모든 영화관에서 영화티켓 1만원 이상 현장 결제 시 5,000원 결제일할인(청구할인)
- 전월 일시불 및 할부 이용금액 50만원 이상 시 제공
- 발급월+1개월까지는 전월 이용금액에 관계없이 제공(연 12회 이용한도에 포함)
- 일 1회, 월 2회, 연 12회 제공(연 기준 : 1.1~12.31)

유의사항
- CGV, 롯데시네마, 메가박스의 경우 공식 홈페이지 및 App을 통한 예매시에도 혜택이 제공됩니다.
- 예매 대행 사이트 이용 시 할인이 적용되지 않습니다.
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다.
- 프로모션 등 삼성카드의 다른 결제일할인(청구할인) 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용됩니다.
- 할인이 적용된 이용금액에 대해서는 포인트가 적립되지 않습니다.
- 무이자할부 이용 시 할인 혜택은 적용되지 않습니다.
- 할인혜택이 적용된 주유소 · LPG 충전소 이용금액은 전월이용금액에서 제외됩니다."
52,삼성카드 taptap S,유의사항,꼭 확인하세요!,"* 카드를 이용하는 경우 제공되는 포인트 및 할인혜택 등의 부가서비스는 카드 신규 출시 (2016년04월11일) 이후 다음 사유 중 어느 하나에 해당하는 경우 외에는 변경할 수 없습니다.(단, 회원의 권익을 증진하거나 부담을 완화하는 경우는 제외) 카드사가 부가서비스를 변경하는 경우에는 변경사유, 변경 내용 등을 다음에서 정하는 기간에 따라 서면교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시 중 2가지 이상의 방법으로 고지하여 드립니다.
 ①카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우 : 사유발생 즉시
 ②제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우 : 사유발생 즉시
 ③제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우 : 사유발생 즉시
 ④부가서비스를 3년 이상 제공한 상태에서 해당 부가서비스로 인해 상품의 수익성이 현저히 낮아진 경우 : 부가서비스 변경일 6개월 전부터 매월
* 해외에서 카드 결제 시, 현지 통화가 아닌 원화로 결제하는 경우 해외원화결제 서비스(DCC) 수수료가 추가로 발생할 수 있으므로 유의하시기 바랍니다.
- 해외원화결제서비스(DCC) 차단방법 : 삼성카드 홈페이지(PC, 모바일) → 전체메뉴 → 고객센터 → 해외 이용 → 해외 이용 잠금 서비스
* 해외 이용 시(해외 사이트 거래 포함) 미화(USD) 기준 거래미화금액에 접수일의 우리은행 최초 고시 전신환매도율을 적용한 후, 국제브랜드사가 부과하는 브랜드사수수료(Mastercard 1%)와 삼성카드가 부과하는 해외이용수수료(0.2%)를 합산하여 원화로 청구됩니다.
- 브랜드사수수료의 경우 국제브랜드사 정책에 따라 변경될 수 있음
* 해외 이용 시 청구금액 산출방법은 아래와 같습니다.
- 해외 이용 시 청구금액 = (거래미화금액 × 전신환매도율①) + 브랜드사수수료② + 해외이용수수료③
① 전신환매도율 : 접수일의 우리은행 최초 고시 전신환매도율
② 브랜드사수수료 = (거래미화금액 × 국제브랜드 이용 수수료율 1%) × 전신환매도율
③ 해외이용수수료 = (거래미화금액 × 해외서비스 수수료율 0.2%) × 전신환매도율"
53,아시아나 삼성애니패스플래티늄카드,아시아나항공,"이용금액 1,000원당 아시아나 1~5마일리지 적립","모든 가맹점 이용금액 1,000원당 아시아나 1 마일리지 적립
국내 음식점 이용 시 1,000원당 아시아나 2 마일리지 적립
- 음식점 : 한식, 양식, 일식, 중식, 뷔페, 패밀리레스토랑, 패스트푸드, 커피전문점, 주점, 제과점, 아이스크림전문점 등
- 백화점, 할인점, 쇼핑센터, 호텔, 콘도 등 사업장 내 음식점에서는 1,000원당 아시아나 1 마일리지가 적립됩니다.

주요 커피전문점 이용금액 1,000원당 아시아나 5 마일리지 적립
- 주요 커피전문점 : 스타벅스, 커피빈, 파스쿠찌, 투썸플레이스, 탐앤탐스

유의사항 
- 국내 또는 해외 일시불 및 할부 이용금액에 한해 적립됩니다.
- 결제건별 삼성카드 접수금액 기준으로 적립되며 1,000원 미만은 절사됩니다.
- 결제건 접수일부터 마일리지 적립까지 10일(영업일 기준) 정도가 소요됩니다.
- 아시아나 마일리지 기준으로 사용하실 수 있습니다.
- 마일리지 조회 및 사용 신청은 아시아나클럽(1588-8180)으로 해주시기 바랍니다.
- 주요 커피전문점의 경우 백화점, 할인점 내의 입점매장 및 일부 매장 결제건, 상품권 구매 및 충전식 선불카드 충전건은 제외됩니다.
- 마일리지 적립 제외 대상: 법인공용카드, 무이자할부, 다이어트할부, 고용/산재보험 및 장애인 고용부담금, 국세/지방세/공과금, 대중교통, 선불카드 충전(삼성유포인트카드, 삼성전자 멤버십 BLUE 삼성선불카드, 삼성올앳카드 등), 페이백서비스, 휴대폰알림서비스(S.InfoCare), 스마트오토서비스, 삼성카드와 구매캐시백 포인트 제공 계약을 체결한 일부 의약품/유류 구매한도 대금 결제, 이마트 이클럽 등의 이용금액은 적립에서 제외됩니다.
- 가족카드 이용금액은 본인카드 이용금액에 포함됩니다.
- 삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한합니다."
